"['VfB Stuttgart', 'Hamburger SV']","[1, 1]",2018-03-31T15:30:00
"['FC Bayern', 'Borussia Dortmund']","[5, 0]",2018-03-31T18:30:00
"['Hertha BSC', 'VfL Wolfsburg']","[0, 0]",2018-03-31T20:30:00
"['Werder Bremen', 'Eintracht Frankfurt']","[1, 0]",2018-04-01T15:30:00
"['1. FSV Mainz 05', 'Borussia Mönchengladbach']","[0, 0]",2018-04-01T18:00:00
"['Hannover 96', 'Werder Bremen']","[2, 0]",2018-04-06T20:30:00
"['1. FC Köln', '1. FSV Mainz 05']","[1, 0]",2018-04-07T15:30:00
"['SC Freiburg', 'VfL Wolfsburg']","[0, 1]",2018-04-07T15:30:00
"['Borussia Mönchengladbach', 'Hertha BSC']","[0, 1]",2018-04-07T15:30:00
"['FC Augsburg', 'FC Bayern']","[1, 2]",2018-04-07T15:30:00
"['Hamburger SV', 'FC Schalke 04']","[1, 1]",2018-04-07T18:30:00
"['Borussia Dortmund', 'VfB Stuttgart']","[1, 0]",2018-04-08T15:30:00
"['Eintracht Frankfurt', 'TSG 1899 Hoffenheim']","[0, 0]",2018-04-08T18:00:00
"['RB Leipzig', 'Bayer Leverkusen']","[1, 1]",2018-04-09T20:30:00
"['VfL Wolfsburg', 'FC Augsburg']","[0, 0]",2018-04-13T20:30:00
"['TSG 1899 Hoffenheim', 'Hamburger SV']","[2, 0]",2018-04-14T15:30:00
"['Hertha BSC', '1. FC Köln']","[0, 1]",2018-04-14T15:30:00
"['Bayer Leverkusen', 'Eintracht Frankfurt']","[1, 1]",2018-04-14T15:30:00
"['VfB Stuttgart', 'Hannover 96']","[0, 0]",2018-04-14T15:30:00
"['FC Bayern', 'Borussia Mönchengladbach']","[2, 1]",2018-04-14T18:30:00
"['FC Schalke 04', 'Borussia Dortmund']","[0, 0]",2018-04-15T15:30:00
"['Werder Bremen', 'RB Leipzig']","[1, 0]",2018-04-15T18:00:00
"['1. FSV Mainz 05', 'SC Freiburg']","[1, 0]",2018-04-16T20:30:00
"['Borussia Mönchengladbach', 'VfL Wolfsburg']","[3, 0]",2018-04-20T20:30:00
"['RB Leipzig', 'TSG 1899 Hoffenheim']","[0, 3]",2018-04-21T15:30:00
"['Eintracht Frankfurt', 'Hertha BSC']","[0, 0]",2018-04-21T15:30:00
"['Hamburger SV', 'SC Freiburg']","[0, 0]",2018-04-21T15:30:00
"['Hannover 96', 'FC Bayern']","[0, 0]",2018-04-21T15:30:00
"['VfB Stuttgart', 'Werder Bremen']","[1, 0]",2018-04-21T15:30:00
"['Borussia Dortmund', 'Bayer Leverkusen']","[1, 0]",2018-04-21T18:30:00
"['FC Augsburg', '1. FSV Mainz 05']","[1, 0]",2018-04-22T15:30:00
"['1. FC Köln', 'FC Schalke 04']","[1, 2]",2018-04-22T18:00:00
"['TSG 1899 Hoffenheim', 'Hannover 96']","[1, 1]",2018-04-27T20:30:00
"['FC Bayern', 'Eintracht Frankfurt']","[1, 0]",2018-04-28T15:30:00
"['Hertha BSC', 'FC Augsburg']","[0, 1]",2018-04-28T15:30:00
"['SC Freiburg', '1. FC Köln']","[1, 0]",2018-04-28T15:30:00
"['FC Schalke 04', 'Borussia Mönchengladbach']","[1, 1]",2018-04-28T15:30:00
"['VfL Wolfsburg', 'Hamburger SV']","[0, 2]",2018-04-28T15:30:00
"['Bayer Leverkusen', 'VfB Stuttgart']","[0, 0]",2018-04-28T18:30:00
"['1. FSV Mainz 05', 'RB Leipzig']","[1, 0]",2018-04-29T15:30:00
"['Werder Bremen', 'Borussia Dortmund']","[1, 1]",2018-04-29T18:00:00
"['Borussia Dortmund', '1. FSV Mainz 05']","[1, 2]",2018-05-05T15:30:00
